parl_id,legislatura,weights
73669,50,5.61904761904762
73671,50,0.5488372093023257
73679,50,0.5488372093023257
73758,51,0.5303030303030303
73760,51,8.75
73767,51,0.5303030303030303
73771,51,0.5303030303030303
73783,51,0.5303030303030303
73790,51,0.5303030303030303
73795,51,0.5303030303030303
73792,51,0.5303030303030303
73828,51,0.5303030303030303
73829,51,0.5303030303030303
73833,51,0.5303030303030303
73832,51,0.5303030303030303
73884,51,0.5303030303030303
73888,51,0.5303030303030303
73894,51,8.75
73895,51,0.5303030303030303
73896,51,0.5303030303030303
73897,51,0.5303030303030303
73900,51,0.5303030303030303
73902,51,0.5303030303030303
73906,51,0.5303030303030303
73910,51,0.5303030303030303
73912,51,0.5303030303030303
73913,51,0.5303030303030303
73914,51,0.5303030303030303
73915,51,0.5303030303030303
73917,51,0.5303030303030303
73916,51,0.5303030303030303
73918,51,0.5303030303030303
73919,51,0.5303030303030303
73980,51,0.5303030303030303
73983,51,0.5303030303030303
73985,51,0.5303030303030303
73989,51,0.5303030303030303
73986,51,0.5303030303030303
73990,51,0.5303030303030303
73996,51,0.5303030303030303
74001,51,0.5303030303030303
74014,51,8.75
74021,51,8.75
74069,51,0.5303030303030303
74089,51,0.5303030303030303
74091,51,0.5303030303030303
65904,51,0.5303030303030303
74093,51,0.5303030303030303
74100,51,0.5303030303030303
74109,51,0.5303030303030303
74112,51,0.5303030303030303
74122,51,0.5303030303030303
74125,51,0.5303030303030303
74136,51,0.5303030303030303
74134,51,0.5303030303030303
74185,51,8.75
74186,51,0.5303030303030303
74188,51,8.75
74190,51,0.5303030303030303
74192,51,0.5303030303030303
74193,51,0.5303030303030303
74199,51,0.5303030303030303
74206,51,0.5303030303030303
74217,51,0.5303030303030303
74221,51,0.5303030303030303
74233,51,0.5303030303030303
74237,51,0.5303030303030303
74243,51,0.5303030303030303
74248,51,8.75
74303,51,0.5303030303030303
74301,51,0.5303030303030303
74307,51,0.5303030303030303
74316,51,0.5303030303030303
74326,51,0.5303030303030303
74333,51,0.5303030303030303
74340,51,0.5303030303030303
74339,51,0.5303030303030303
74348,51,0.5303030303030303
74347,51,0.5303030303030303
74350,51,0.5303030303030303
74353,51,0.5303030303030303
74361,51,0.5303030303030303
74362,51,0.5303030303030303
74364,51,0.5303030303030303
74407,51,0.5303030303030303
74404,51,0.5303030303030303
74412,51,0.5303030303030303
74415,51,0.5303030303030303
74422,51,0.5303030303030303
74440,51,0.5303030303030303
74442,51,0.5303030303030303
74446,51,0.5303030303030303
74443,51,0.5303030303030303
74450,51,0.5303030303030303
74453,51,0.5303030303030303
74458,51,0.5303030303030303
74462,51,0.5303030303030303
74465,51,0.5303030303030303
74476,51,0.5303030303030303
74475,51,0.5303030303030303
74523,51,0.5303030303030303
74524,51,0.5303030303030303
74530,51,0.5303030303030303
74529,51,0.5303030303030303
74541,51,0.5303030303030303
74540,51,0.5303030303030303
74546,51,0.5303030303030303
74545,51,0.5303030303030303
74548,51,0.5303030303030303
74555,51,0.5303030303030303
74560,51,0.5303030303030303
74561,51,0.5303030303030303
74564,51,0.5303030303030303
74565,51,0.5303030303030303
74572,51,0.5303030303030303
74569,51,0.5303030303030303
74575,51,0.5303030303030303
74576,51,0.5303030303030303
74573,51,0.5303030303030303
74582,51,0.5303030303030303
74583,51,0.5303030303030303
74589,51,0.5303030303030303
74588,51,0.5303030303030303
74632,51,0.5303030303030303
74633,51,0.5303030303030303
74638,51,0.5303030303030303
74644,51,0.5303030303030303
74645,51,0.5303030303030303
74647,51,0.5303030303030303
74652,51,0.5303030303030303
74656,51,0.5303030303030303
74659,51,0.5303030303030303
74667,51,0.5303030303030303
74668,51,0.5303030303030303
74669,51,0.5303030303030303
74670,51,0.5303030303030303
74672,51,0.5303030303030303
74674,51,0.5303030303030303
74673,51,0.5303030303030303
74678,51,0.5303030303030303
74677,51,0.5303030303030303
74679,51,0.5303030303030303
74681,51,0.5303030303030303
74682,51,0.5303030303030303
74684,51,0.5303030303030303
74685,51,0.5303030303030303
74689,51,0.5303030303030303
74687,51,0.5303030303030303
74691,51,0.5303030303030303
74694,51,0.5303030303030303
74697,51,0.5303030303030303
74695,51,0.5303030303030303
74698,51,0.5303030303030303
74704,51,0.5303030303030303
74703,51,0.5303030303030303
74740,51,0.5303030303030303
74746,51,8.75
74760,51,0.5303030303030303
74772,51,0.5303030303030303
74767,51,0.5303030303030303
74769,51,0.5303030303030303
74775,51,0.5303030303030303
74785,51,0.5303030303030303
74789,51,0.5303030303030303
74788,51,0.5303030303030303
74794,51,0.5303030303030303
74795,51,0.5303030303030303
74796,51,0.5303030303030303
74798,51,0.5303030303030303
74803,51,8.75
