id_parl,cargo,siglaUf,municipio,anoInicio,anoFim,siglaPartidoEleicao,uriPartidoEleicao
73902,Vereador(a),RS,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73903,Vice-Prefeito(a),RS,,1963,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
73904,Deputado(a) Estadual,RS,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73904,Deputado(a) Estadual,RS,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73904,Vereador(a),RS,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73906,Deputado(a) Estadual,RS,,1971,1975,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73906,Deputado(a) Estadual,RS,,1963,1967,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73906,Vereador(a),RS,,1960,1962,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73908,Vereador(a),RS,,1973,1975,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73908,Prefeito(a),RS,,1969,1973,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73910,Senador(a),RS,,2003,2011,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73910,Senador(a),RS,,2019,2023,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73911,Prefeito(a),RS,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73911,Deputado(a) Estadual,RS,,1987,1989,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73913,Deputado(a) Estadual,PI,,1987,1991,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
73913,Vice-Governador(a),PI,,1991,1993,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
73913,Governador(a),PI,,1994,1994,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
73915,Deputado(a) Estadual,RN,,1974,1978,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73915,Deputado(a) Estadual,RN,,1978,1982,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73915,Deputado(a) Estadual,RN,,1982,1986,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73915,Deputado(a) Estadual,RN,,1986,1990,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73915,Vice-Governador(a),RN,,1990,1990,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
73915,Governador(a),RN,,1994,1994,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
73915,Prefeito(a),RN,,1996,1996,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
73916,Vereador(a),SC,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73917,Prefeito(a),RS,,1977,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73917,Prefeito(a),RS,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73917,Prefeito(a),RS,,1997,1998,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73918,Vereador(a),BA,,1989,1992,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73918,Vereador(a),BA,,1993,1996,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73918,Vereador(a),BA,,1997,2000,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73918,Vereador(a),BA,,2001,2003,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73924,Vereador(a),AP,,2001,2003,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73924,Senador(a),AP,,2015,2023,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769
73926,Vereador(a),AP,,1989,1990,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
73926,Deputado(a) Estadual,AP,,1991,1995,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
73926,Deputado(a) Estadual,AP,,1995,1999,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
73926,Deputado(a) Estadual,AP,,1999,2003,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
73927,Vereador(a),AP,,1997,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73927,Vereador(a),AP,,2001,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73929,Deputado(a) Estadual,PA,,1971,1975,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73929,Vereador(a),PA,,1967,1971,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73929,Governador(a),PA,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73929,Governador(a),PA,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73929,Senador(a),PA,,1995,2001,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73929,Senador(a),PA,,2019,2027,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73929,Senador(a),PA,,2011,2018,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73933,Deputado(a) Estadual,PA,,1997,1998,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73933,Deputado(a) Estadual,PA,,1999,2002,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73933,Senador(a),PA,,2019,2027,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36895
73931,Deputado(a) Estadual,PA,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73931,Deputado(a) Estadual,PA,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73935,Deputado(a) Estadual,AM,,1979,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73935,Deputado(a) Estadual,AM,,1983,1986,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73935,Deputado(a) Estadual,AM,,1987,1990,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73935,Deputado(a) Estadual,AM,,1991,1992,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73935,Prefeito(a),AM,,1993,1994,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
73935,Deputado(a) Estadual,AM,,1995,1998,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
73934,Vereador(a),AM,,2001,2003,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833
73934,Vice-Prefeito(a),AM,,2009,2010,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/36809
73940,Vereador(a),AC,,1997,2000,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73936,Deputado(a) Estadual,AM,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73936,Deputado(a) Estadual,AM,,1991,1995,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73936,Deputado(a) Estadual,AM,,1995,1997,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
73936,Deputado(a) Estadual,AM,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73936,Governador(a),AM,,1997,2002,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
4927,Vereador(a),SP,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
4927,Prefeito(a),SP,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
4927,Prefeito(a),SP,,2001,2004,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73941,Deputado(a) Estadual,AC,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73941,Deputado(a) Estadual,AC,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73941,Deputado(a) Estadual,AC,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73943,Vereador(a),AC,Rio Branco,2001,2003,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
73946,Prefeito(a),TO,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73945,Vereador(a),TO,,1997,2001,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
73945,Vereador(a),TO,,2001,2003,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
73945,Prefeito(a),TO,,2002,2002,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
73945,Senador(a),TO,,2019,2027,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
4929,Prefeito(a),BA,,1989,1992,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
4929,Prefeito(a),BA,,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73952,Deputado(a) Estadual,PR,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73952,Deputado(a) Estadual,PR,,1979,1983,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73952,Deputado(a) Estadual,PR,,1975,1979,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73952,Prefeito(a),PR,,1969,1973,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
4930,Vereador(a),,,1992,1996,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
4930,Vereador(a),,,1998,2002,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
4930,Deputado(a) Estadual,PE,,2002,2006,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
73957,Prefeito(a),SP,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73957,Prefeito(a),SP,,1973,1977,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73958,Vereador(a),RO,,1989,1992,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
73959,Prefeito(a),RO,,1983,1988,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73960,Vice-Prefeito(a),RS,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73965,Vereador(a),SP,,1973,1974,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73966,Deputado(a) Estadual,MG,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73970,Deputado(a) Estadual,RS,,1987,,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73970,Deputado(a) Estadual,RS,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73970,Deputado(a) Estadual,RS,,1979,1983,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73970,Vereador(a),RS,,1963,1966,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
73969,Prefeito(a),SP,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73969,Prefeito(a),SP,,1973,1977,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73974,Prefeito(a),SP,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73981,Vereador(a),RR,,1988,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73973,Prefeito(a),RO,,1989,1993,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73973,Deputado(a) Estadual,RO,,1982,1986,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73984,Deputado(a) Estadual,SP,,1987,1991,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
73985,Prefeito(a),RR,,1987,1988,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73985,Vice-Prefeito(a),RR,,1986,1987,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73985,Vereador(a),RR,,1983,1985,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73986,Vereador(a),RR,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73988,Deputado(a) Estadual,RS,,1991,1995,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73988,Deputado(a) Estadual,RS,,1987,1991,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73988,Deputado(a) Estadual,RS,,1983,1987,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
73988,Vereador(a),RS,,1964,1968,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
73989,Vereador(a),RS,,1977,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73989,Vereador(a),RS,,1973,1977,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
73990,Vereador(a),RS,,1989,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
73991,Vice-Prefeito(a),RS,,2001,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73991,Prefeito(a),RS,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73991,Vereador(a),RS,,1973,1977,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73991,Vereador(a),RS,,1969,1973,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73993,Vereador(a),SP,,1993,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
73993,Vereador(a),SP,,1989,1992,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
73993,Vereador(a),SP,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73995,Prefeito(a),RS,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73995,Vereador(a),RS,,1992,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73996,Deputado(a) Estadual,RS,,1963,,MTR,https://dadosabertos.camara.leg.br/api/v2/partidos/36775
73999,Prefeito(a),PR,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
73999,Deputado(a) Estadual,PR,,1987,1989,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74000,Vereador(a),PR,,1993,1995,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
73998,Prefeito(a),RJ,,1989,1992,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
73998,Prefeito(a),RJ,,1997,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
73998,Prefeito(a),RJ,,2001,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
155920,Vereador(a),RS,,2005,2008,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74004,Prefeito(a),AM,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74006,Prefeito(a),BA,,1997,2000,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74006,Prefeito(a),BA,,1989,1992,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74008,Deputado(a) Estadual,RS,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74008,Deputado(a) Estadual,RS,,1979,1983,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74009,Prefeito(a),TO,,1989,1993,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
74011,Senador(a),SC,,1982,,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74011,Deputado(a) Estadual,SC,,1975,1979,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74011,Deputado(a) Estadual,SC,,1971,1975,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74011,Prefeito(a),SC,,1966,1970,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74011,Vereador(a),SC,,1959,1963,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74013,Deputado(a) Estadual,MA,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74013,Deputado(a) Estadual,MA,,1979,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74013,Vereador(a),MA,,1977,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74016,Vereador(a),MA,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74016,Vereador(a),MA,,1977,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74017,Vereador(a),RJ,Campos dos Goytacazes,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74017,Vereador(a),RJ,Campos dos Goytacazes,1992,1995,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74018,Deputado(a) Estadual,MA,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74012,Deputado(a) Estadual,SC,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74012,Deputado(a) Estadual,SC,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74020,Deputado(a) Estadual,GO,,1991,1994,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74020,Prefeito(a),GO,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74025,Deputado(a) Estadual,CE,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74027,Deputado(a) Estadual,MA,,1997,1998,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74019,Deputado(a) Estadual,GO,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74030,Deputado(a) Estadual,CE,,1990,1990,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74031,Deputado(a) Estadual,CE,,1987,1991,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74031,Deputado(a) Estadual,CE,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74031,Deputado(a) Estadual,CE,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74032,Vereador(a),CE,,1989,1992,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
204509,Vereador(a),MG,Belo Horizonte,2017,2018,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839
74033,Vereador(a),PI,,1995,1996,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74033,Vereador(a),PI,,1997,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74033,Deputado(a) Estadual,PI,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74034,Deputado(a) Estadual,PI,,1984,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74034,Deputado(a) Estadual,PI,,1987,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74034,Deputado(a) Estadual,PI,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74034,Deputado(a) Estadual,PI,,1995,1999,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74034,Deputado(a) Estadual,PI,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74036,Vice-Prefeito(a),RN,,1989,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74036,Deputado(a) Estadual,RN,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74036,Deputado(a) Estadual,RN,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74036,Deputado(a) Estadual,RN,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74037,Deputado(a) Estadual,RN,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74037,Deputado(a) Estadual,RN,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74040,Prefeito(a),PB,,1997,2001,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74040,Prefeito(a),PB,,2001,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74039,Vice-Prefeito(a),RN,,1993,1996,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74039,Prefeito(a),RN,,1996,1996,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74039,Deputado(a) Estadual,RN,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74041,Deputado(a) Estadual,PB,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74041,Deputado(a) Estadual,PB,,1999,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74043,Senador(a),PB,,1998,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74043,Senador(a),PB,,1998,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74044,Deputado(a) Estadual,PB,,1995,1999,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74044,Deputado(a) Estadual,PB,,1999,2003,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74044,Senador(a),PB,,2011,2012,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74042,Vereador(a),PB,,1959,1963,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74042,Deputado(a) Estadual,PB,,1963,1967,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74042,Deputado(a) Estadual,PB,,1967,1969,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74042,Prefeito(a),PB,,1969,1969,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74042,Prefeito(a),PB,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74042,Governador(a),PB,,1991,1994,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74042,Senador(a),PB,,1995,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74047,Vereador(a),PE,,1991,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74047,Vereador(a),PE,,1993,1994,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74047,Deputado(a) Estadual,PE,,1995,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74047,Deputado(a) Estadual,PE,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74049,Senador(a),AL,,1989,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74052,Prefeito(a),SE,Moita Bonita,1989,1992,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74052,Deputado(a) Estadual,SE,,1995,1999,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
74052,Deputado(a) Estadual,SE,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74050,Vereador(a),AL,,1997,2000,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74050,Vereador(a),AL,,2001,2003,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74053,Deputado(a) Estadual,SE,,1999,2003,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74056,Vereador(a),SE,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
